LAT-Ikeja,LON-Ikeja,YEAR,MO,DY,T-MAX Ikeja,T-MIN Ikeja,RH-Ikeja,T-Ikeja 
6.61031,3.34771,1994,3,11,28.72,24.01,86.55,25.97
6.61031,3.34771,1994,3,12,29.77,23.65,85.05,26.36
6.61031,3.34771,1994,3,13,30.77,24.04,84.91,26.94
6.61031,3.34771,1994,3,14,29.95,24.81,85.78,26.9
6.61031,3.34771,1994,3,15,29.43,24.76,85.5,26.77
6.61031,3.34771,1994,3,16,29.36,24.4,84.49,26.65
6.61031,3.34771,1994,3,17,28.98,24.9,89.02,26.48
6.61031,3.34771,1994,3,18,30.55,24.42,84.81,27.08
6.61031,3.34771,1994,3,19,29.84,24.82,86.83,26.98
6.61031,3.34771,1994,3,20,28.8,25.01,87.56,26.48
6.61031,3.34771,1994,3,21,28.83,24.37,86.28,26.19
6.61031,3.34771,1994,3,22,28.23,24.05,87.1,25.91
6.61031,3.34771,1994,3,23,29.63,23.91,85.23,26.53
6.61031,3.34771,1994,3,24,30.91,24.38,84.28,27.08
6.61031,3.34771,1994,3,25,31.04,24.69,83.61,27.23
6.61031,3.34771,1994,3,26,30.33,24.38,86.14,26.94
6.61031,3.34771,1994,3,27,30.36,25.14,85.56,27.36
6.61031,3.34771,1994,3,28,31.03,24.96,84.81,27.24
6.61031,3.34771,1994,3,29,31.56,24.12,82.07,27.44
6.61031,3.34771,1994,3,30,31.1,24.7,82.72,27.55
6.61031,3.34771,1994,3,31,31.88,25.06,81.54,27.91
6.61031,3.34771,1994,4,1,31.04,25.21,86.74,27.51
6.61031,3.34771,1994,4,2,30.07,25.66,88.69,27.19
6.61031,3.34771,1994,4,3,29.46,25.35,89.21,26.79
6.61031,3.34771,1994,4,4,29.74,24.81,85.51,26.77
6.61031,3.34771,1994,4,5,29.93,24.34,84.62,26.78
6.61031,3.34771,1994,4,6,31.16,24.42,81.46,27.06
6.61031,3.34771,1994,4,7,30.14,24.21,84.29,26.66
6.61031,3.34771,1994,4,8,29.85,24.4,84.56,26.79
6.61031,3.34771,1994,4,9,31.7,24.55,80.34,27.59
6.61031,3.34771,1994,4,10,30.93,24.11,85.51,27.21
6.61031,3.34771,1994,4,11,30.38,24.91,85.65,27.12
6.61031,3.34771,1994,4,12,30.55,24.97,85.53,27.23
6.61031,3.34771,1994,4,13,29.72,25.11,86.36,26.89
6.61031,3.34771,1994,4,14,29.72,24.96,84.72,26.85
6.61031,3.34771,1994,4,15,30.27,24.17,83.7,26.89
6.61031,3.34771,1994,4,16,29.48,24.91,87.6,26.73
6.61031,3.34771,1994,4,17,30.03,24.96,86.92,26.88
6.61031,3.34771,1994,4,18,29.92,24.43,85.92,26.85
6.61031,3.34771,1994,4,19,29.58,24.8,87.3,26.61
6.61031,3.34771,1994,4,20,30.21,24.95,85.77,27.07
6.61031,3.34771,1994,4,21,29.9,25.17,87.51,27.15
6.61031,3.34771,1994,4,22,29.09,24.92,88.92,26.75
6.61031,3.34771,1994,4,23,29.23,25.06,87.38,26.72
6.61031,3.34771,1994,4,24,29.21,24.54,87.94,26.46
6.61031,3.34771,1994,4,25,28.72,24.63,88.07,26.27
6.61031,3.34771,1994,4,26,30.3,24.51,85.66,26.93
6.61031,3.34771,1994,4,27,29.44,25.02,84.8,26.73
6.61031,3.34771,1994,4,28,28.55,24.48,89.28,26.33
6.61031,3.34771,1994,4,29,29.26,24.78,87.95,26.64
6.61031,3.34771,1994,4,30,29.12,24.32,87.27,26.28
6.61031,3.34771,1994,5,1,29.72,24.13,85.99,26.48
6.61031,3.34771,1994,5,2,28.75,24.26,88.18,26.09
6.61031,3.34771,1994,5,3,27.88,24.09,88.81,25.86
6.61031,3.34771,1994,5,4,27.75,24.4,87.63,25.86
6.61031,3.34771,1994,5,5,28.09,23.91,87.84,25.92
6.61031,3.34771,1994,5,6,28.78,23.94,86.81,26.04
6.61031,3.34771,1994,5,7,30.17,24.02,86.33,26.74
6.61031,3.34771,1994,5,8,30.29,24.26,86.64,27
6.61031,3.34771,1994,5,9,27.86,24.62,90.97,26.12
6.61031,3.34771,1994,5,10,29.07,24.28,87.58,26.41
6.61031,3.34771,1994,5,11,29.32,24.39,87.35,26.44
6.61031,3.34771,1994,5,12,28.04,24.21,90.47,25.82
6.61031,3.34771,1994,5,13,28.74,23.94,88.6,25.95
6.61031,3.34771,1994,5,14,29.2,24.16,86.12,26.27
6.61031,3.34771,1994,5,15,29.83,23.98,85.74,26.51
6.61031,3.34771,1994,5,16,29.94,24.05,85.91,26.55
6.61031,3.34771,1994,5,17,29.34,24.03,85.78,26.43
6.61031,3.34771,1994,5,18,29.9,24.34,85.75,26.76
6.61031,3.34771,1994,5,19,28.9,24.22,86.57,26.33
6.61031,3.34771,1994,5,20,29.01,24.75,86.03,26.47
6.61031,3.34771,1994,5,21,27.76,24.19,89.81,25.68
6.61031,3.34771,1994,5,22,28.98,23.75,87.74,26.04
6.61031,3.34771,1994,5,23,28.78,24.23,88.71,26.08
6.61031,3.34771,1994,5,24,28.19,24,88.34,25.83
6.61031,3.34771,1994,5,25,28.71,24.58,89.34,26.32
6.61031,3.34771,1994,5,26,27.62,24,91.47,25.69
6.61031,3.34771,1994,5,27,27.24,23.36,86.2,25.04
6.61031,3.34771,1994,5,28,29.47,23.26,84.95,26.09
6.61031,3.34771,1994,5,29,27.56,24.34,89.51,25.73
6.61031,3.34771,1994,5,30,28.79,24.07,89.66,26.1
6.61031,3.34771,1994,5,31,29.05,24.36,87.79,26.4
6.61031,3.34771,1994,6,1,28.39,24.9,89.11,26.26
6.61031,3.34771,1994,6,2,28.76,24.34,85.28,26.2
6.61031,3.34771,1994,6,3,28.22,23.93,86.44,25.71
6.61031,3.34771,1994,6,4,29.32,23.35,86.53,26.09
6.61031,3.34771,1994,6,5,28.14,24.32,91.54,25.91
6.61031,3.34771,1994,6,6,27.68,24.39,91.55,25.57
6.61031,3.34771,1994,6,7,28.83,23.65,87.16,25.73
6.61031,3.34771,1994,6,8,28.7,23.85,88.61,25.8
6.61031,3.34771,1994,6,9,27.99,23.49,87.16,25.28
6.61031,3.34771,1994,6,10,26.95,23.24,89.51,24.75
6.61031,3.34771,1994,6,11,27.52,23.14,90.34,24.91
6.61031,3.34771,1994,6,12,28.96,23.1,86.42,25.67
6.61031,3.34771,1994,6,13,29.26,22.79,85.5,25.75
6.61031,3.34771,1994,6,14,28.95,23.51,86.73,25.77
6.61031,3.34771,1994,6,15,27.74,23.7,89.72,25.35
6.61031,3.34771,1994,6,16,28.42,23.1,87.78,25.43
6.61031,3.34771,1994,6,17,28.25,23.52,88.63,25.45
6.61031,3.34771,1994,6,18,26.44,23.09,90.06,24.64
6.61031,3.34771,1994,6,19,28.27,22.5,85.54,25.2
6.61031,3.34771,1994,6,20,28.94,23.17,86.22,25.58
6.61031,3.34771,1994,6,21,28.85,23.48,85.91,25.5
6.61031,3.34771,1994,6,22,28.02,23.26,86.6,25.17
6.61031,3.34771,1994,6,23,27.58,23.1,88.59,24.99
6.61031,3.34771,1994,6,24,27.79,23.29,88.2,25.13
6.61031,3.34771,1994,6,25,27.65,23.21,88.71,25.06
6.61031,3.34771,1994,6,26,28.39,23.26,87.81,25.41
6.61031,3.34771,1994,6,27,26.76,23.75,91.55,24.86
6.61031,3.34771,1994,6,28,27.15,23.18,90.2,24.71
6.61031,3.34771,1994,6,29,28.85,22.91,85.63,25.46
6.61031,3.34771,1994,6,30,28.67,23.37,86.05,25.51
6.61031,3.34771,1994,7,1,28.29,23.22,86.14,25.23
6.61031,3.34771,1994,7,2,26.86,22.92,88.99,24.49
6.61031,3.34771,1994,7,3,27.3,22.52,86.43,24.57
6.61031,3.34771,1994,7,4,25.99,22.67,91.23,23.95
6.61031,3.34771,1994,7,5,26.8,22.46,89.62,24.12
6.61031,3.34771,1994,7,6,27.95,22.08,86.43,24.68
6.61031,3.34771,1994,7,7,28.46,22.19,85.25,25.01
6.61031,3.34771,1994,7,8,26.47,22.83,89.68,24.39
6.61031,3.34771,1994,7,9,26.63,22.71,89.8,24.39
6.61031,3.34771,1994,7,10,27.86,22.7,86.04,24.85
6.61031,3.34771,1994,7,11,27.2,22.75,87.57,24.84
6.61031,3.34771,1994,7,12,26.93,23.03,90.24,24.58
6.61031,3.34771,1994,7,13,27,22.73,89.28,24.37
6.61031,3.34771,1994,7,14,27.31,22.42,87.67,24.53
6.61031,3.34771,1994,7,15,27.93,22.62,87.6,24.91
6.61031,3.34771,1994,7,16,27.18,23.07,90.11,24.58
6.61031,3.34771,1994,7,17,26.95,22.85,89.79,24.52
6.61031,3.34771,1994,7,18,27.64,22.6,89.19,24.6
6.61031,3.34771,1994,7,19,27.63,22.47,88.83,24.41
6.61031,3.34771,1994,7,20,27.22,22.38,88.95,24.34
6.61031,3.34771,1994,7,21,26.77,22.67,89.7,24.19
6.61031,3.34771,1994,7,22,26.81,22.39,89.7,24.1
6.61031,3.34771,1994,7,23,27.51,22.32,88.94,24.39
6.61031,3.34771,1994,7,24,28.06,22.14,85.66,24.62
6.61031,3.34771,1994,7,25,26.14,22.6,88.79,23.88
6.61031,3.34771,1994,7,26,27.59,22.15,85.38,24.3
6.61031,3.34771,1994,7,27,27.99,22.25,84.09,24.58
6.61031,3.34771,1994,7,28,28.03,21.81,85.01,24.55
6.61031,3.34771,1994,7,29,28.16,22.52,86.6,24.99
6.61031,3.34771,1994,7,30,28.2,23.27,85.43,25.13
6.61031,3.34771,1994,7,31,28.37,22.88,85.22,25.15
6.61031,3.34771,1994,8,1,28.22,23.29,84.42,25.16
6.61031,3.34771,1994,8,2,27.62,22.82,84.86,24.86
6.61031,3.34771,1994,8,3,28.07,22.65,83.73,24.76
6.61031,3.34771,1994,8,4,28.53,22.46,82.87,24.84
6.61031,3.34771,1994,8,5,28.33,22.22,82.96,24.68
6.61031,3.34771,1994,8,6,27.81,22.08,82.31,24.56
6.61031,3.34771,1994,8,7,28.06,22.5,81.74,24.88
6.61031,3.34771,1994,8,8,27.64,22.94,85.12,24.79
6.61031,3.34771,1994,8,9,27.4,22.96,86.68,24.67
6.61031,3.34771,1994,8,10,26.84,22.86,87.31,24.43
6.61031,3.34771,1994,8,11,28.65,22.77,83.92,25.13
6.61031,3.34771,1994,8,12,27.02,23.14,87.8,24.65
6.61031,3.34771,1994,8,13,27.85,22.85,85.88,24.81
6.61031,3.34771,1994,8,14,27.49,22.73,85.61,24.73
6.61031,3.34771,1994,8,15,28.45,22.37,85.59,24.92
6.61031,3.34771,1994,8,16,25.24,22.64,90.7,23.75
6.61031,3.34771,1994,8,17,28.09,22.31,86.32,24.71
6.61031,3.34771,1994,8,18,28.23,22.64,85.9,24.9
6.61031,3.34771,1994,8,19,27.25,22.68,87.13,24.52
6.61031,3.34771,1994,8,20,28.39,22.6,85.51,24.82
6.61031,3.34771,1994,8,21,28.38,22.57,85.93,24.71
6.61031,3.34771,1994,8,22,27.52,22.37,87.34,24.35
6.61031,3.34771,1994,8,23,26.2,22.6,89.51,23.93
6.61031,3.34771,1994,8,24,27.58,22.49,86.84,24.52
6.61031,3.34771,1994,8,25,28.61,22.36,84.26,25.12
6.61031,3.34771,1994,8,26,26.38,22.84,88.82,24.37
6.61031,3.34771,1994,8,27,26.23,22.76,90.1,24.08
6.61031,3.34771,1994,8,28,28.09,22.51,87.19,24.8
6.61031,3.34771,1994,8,29,26.99,22.85,89.52,24.46
6.61031,3.34771,1994,8,30,28.2,22.58,87.15,24.83
6.61031,3.34771,1994,8,31,28.38,22.42,86.69,24.85
6.61031,3.34771,1994,9,1,25.7,22.68,90.22,23.91
