LAT-LI,LON-LI,YEAR,MO,DY,T-MAX_LI,T-MIN_LI,RH-LI,T-LI
6.45471,3.38921,1984,2,21,29.56,26.11,77.73,27.65
6.45471,3.38921,1984,2,22,30.08,26.46,74.56,28.01
6.45471,3.38921,1984,2,23,30.46,26.6,71.9,28.17
6.45471,3.38921,1984,2,24,29.24,26.25,78.39,27.43
6.45471,3.38921,1984,2,25,28.08,25.73,81.96,26.79
6.45471,3.38921,1984,2,26,28.45,25.83,79.2,26.91
6.45471,3.38921,1984,2,27,29.4,25.65,78.26,27.29
6.45471,3.38921,1984,2,28,29.54,26.13,79.04,27.56
6.45471,3.38921,1984,2,29,29.38,26.3,78.88,27.54
6.45471,3.38921,1984,3,1,28.65,26.43,78.83,27.3
6.45471,3.38921,1984,3,2,29.47,26.04,77.01,27.51
6.45471,3.38921,1984,3,3,29.75,25.96,76.46,27.58
6.45471,3.38921,1984,3,4,29.14,26.27,80.47,27.43
6.45471,3.38921,1984,3,5,28.66,26.38,80.38,27.39
6.45471,3.38921,1984,3,6,29.38,26.5,77.87,27.81
6.45471,3.38921,1984,3,7,29.67,26.73,78.12,28.01
6.45471,3.38921,1984,3,8,29.3,26.73,81.16,27.96
6.45471,3.38921,1984,3,9,29.12,27.02,76.91,28.01
6.45471,3.38921,1984,3,10,28.24,26.22,76.87,27.2
6.45471,3.38921,1984,3,11,28.35,25.91,82.78,26.93
6.45471,3.38921,1984,3,12,28.39,25.87,81.14,27.01
6.45471,3.38921,1984,3,13,29.87,26.26,76.19,27.93
6.45471,3.38921,1984,3,14,29.13,26.82,81.1,27.76
6.45471,3.38921,1984,3,15,28.9,26.64,80.5,27.59
6.45471,3.38921,1984,3,16,29.34,26.43,78.77,27.83
6.45471,3.38921,1984,3,17,29.85,27.13,78.38,28.23
6.45471,3.38921,1984,3,18,28.46,26.9,80.28,27.5
6.45471,3.38921,1984,3,19,29.36,26.82,79.62,27.86
6.45471,3.38921,1984,3,20,27.91,26.62,85.43,27.11
6.45471,3.38921,1984,3,21,28.48,26.55,82.63,27.45
6.45471,3.38921,1984,3,22,28.33,26.8,82.33,27.47
6.45471,3.38921,1984,3,23,28.89,26.28,79.66,27.33
6.45471,3.38921,1984,3,24,28.11,26.41,82.97,27.11
6.45471,3.38921,1984,3,25,28.32,26.7,85.76,27.34
6.45471,3.38921,1984,3,26,29.08,26.76,81.79,27.69
6.45471,3.38921,1984,3,27,28.99,26.48,80.45,27.69
6.45471,3.38921,1984,3,28,29.18,26.91,79.2,27.96
6.45471,3.38921,1984,3,29,28.6,27.08,82.14,27.75
6.45471,3.38921,1984,3,30,28.76,27.04,82.55,27.74
6.45471,3.38921,1984,3,31,28.94,27.01,77.79,27.95
6.45471,3.38921,1984,4,1,28.87,27.08,79.62,27.86
6.45471,3.38921,1984,4,2,28.5,26.65,80.96,27.39
6.45471,3.38921,1984,4,3,28.49,26.46,82.39,27.36
6.45471,3.38921,1984,4,4,28.02,26.15,83.57,26.9
6.45471,3.38921,1984,4,5,28.03,26.01,84,26.84
6.45471,3.38921,1984,4,6,27.68,25.95,86.03,26.7
6.45471,3.38921,1984,4,7,28.29,25.55,81.44,26.88
6.45471,3.38921,1984,4,8,28.69,26.05,80.71,27.23
6.45471,3.38921,1984,4,9,28.39,26.13,82.77,27.03
6.45471,3.38921,1984,4,10,28.96,25.93,78.6,27.27
6.45471,3.38921,1984,4,11,29.66,26.82,75.24,27.97
6.45471,3.38921,1984,4,12,29.1,26.88,80.53,27.81
6.45471,3.38921,1984,4,13,28.97,27.02,81.06,27.79
6.45471,3.38921,1984,4,14,28.38,26.88,81.94,27.5
6.45471,3.38921,1984,4,15,28.86,26.73,78.61,27.67
6.45471,3.38921,1984,4,16,29.25,26.73,79.93,27.77
6.45471,3.38921,1984,4,17,29,26.12,82.29,27.38
6.45471,3.38921,1984,4,18,29.07,26.1,79.97,27.54
6.45471,3.38921,1984,4,19,29.54,26.76,79.28,27.95
6.45471,3.38921,1984,4,20,28.82,26.66,82.42,27.55
6.45471,3.38921,1984,4,21,28.45,25.95,83.75,27.13
6.45471,3.38921,1984,4,22,27.8,26.31,86.69,26.92
6.45471,3.38921,1984,4,23,27.18,25.62,86.59,26.58
6.45471,3.38921,1984,4,24,29.08,26.05,78.83,27.44
6.45471,3.38921,1984,4,25,27.5,26.19,83.5,26.79
6.45471,3.38921,1984,4,26,28.22,25.77,82.31,26.94
6.45471,3.38921,1984,4,27,28.67,26.17,80.6,27.28
6.45471,3.38921,1984,4,28,28.89,26.45,82.46,27.59
6.45471,3.38921,1984,4,29,28.11,26.78,85.58,27.29
6.45471,3.38921,1984,4,30,27.32,26.16,85.87,26.77
6.45471,3.38921,1984,5,1,28.1,25.81,83.89,26.73
6.45471,3.38921,1984,5,2,27.37,25.48,87.2,26.2
6.45471,3.38921,1984,5,3,27.51,25.48,86.31,26.33
6.45471,3.38921,1984,5,4,27.99,25.42,85.09,26.57
6.45471,3.38921,1984,5,5,27.92,25.83,84.81,26.72
6.45471,3.38921,1984,5,6,27.89,25.87,81.74,26.76
6.45471,3.38921,1984,5,7,28.63,26.21,79.26,27.21
6.45471,3.38921,1984,5,8,28.44,26.43,82.85,27.34
6.45471,3.38921,1984,5,9,28.77,26.66,83.15,27.6
6.45471,3.38921,1984,5,10,28.27,26.54,85.72,27.23
6.45471,3.38921,1984,5,11,28.09,26.27,83.09,27.13
6.45471,3.38921,1984,5,12,27.88,26.34,82.35,26.93
6.45471,3.38921,1984,5,13,28.11,26.31,84.88,27.03
6.45471,3.38921,1984,5,14,27.96,26.26,82.9,27.05
6.45471,3.38921,1984,5,15,27.98,26.33,82.6,27.14
6.45471,3.38921,1984,5,16,26.76,25.62,82.96,26.39
6.45471,3.38921,1984,5,17,28.49,25.22,78.77,26.62
6.45471,3.38921,1984,5,18,27.79,25.47,83.15,26.45
6.45471,3.38921,1984,5,19,27.49,25.45,85.78,26.29
6.45471,3.38921,1984,5,20,27.25,25.23,86.57,26.12
6.45471,3.38921,1984,5,21,27.28,25.57,86.27,26.27
6.45471,3.38921,1984,5,22,27.14,25.36,86.75,26.07
6.45471,3.38921,1984,5,23,27.64,24.94,83.1,26.16
6.45471,3.38921,1984,5,24,28.37,25.25,83.3,26.68
6.45471,3.38921,1984,5,25,28.65,26.01,84.27,27.23
6.45471,3.38921,1984,5,26,27.77,25.94,84.32,26.93
6.45471,3.38921,1984,5,27,27.8,25.44,81.13,26.53
6.45471,3.38921,1984,5,28,27.78,25.9,79.57,26.79
6.45471,3.38921,1984,5,29,28.68,26.09,78.33,27.25
6.45471,3.38921,1984,5,30,27.82,26.09,84.36,26.83
6.45471,3.38921,1984,5,31,27.41,25.77,82.47,26.39
6.45471,3.38921,1984,6,1,27.84,25.34,80.56,26.6
6.45471,3.38921,1984,6,2,26.24,25.26,86.39,25.74
6.45471,3.38921,1984,6,3,27.55,25.09,83.22,26.17
6.45471,3.38921,1984,6,4,27.77,25.42,85.26,26.43
6.45471,3.38921,1984,6,5,27.47,25.57,84.78,26.51
6.45471,3.38921,1984,6,6,28.04,25.89,80.82,26.81
6.45471,3.38921,1984,6,7,28.26,25.76,81.89,26.93
6.45471,3.38921,1984,6,8,26.89,25.79,85.04,26.27
6.45471,3.38921,1984,6,9,27.98,25.6,83.33,26.73
6.45471,3.38921,1984,6,10,27.7,25.76,83.82,26.62
6.45471,3.38921,1984,6,11,27.45,25.53,83.82,26.36
6.45471,3.38921,1984,6,12,27.35,24.75,86.64,25.94
6.45471,3.38921,1984,6,13,26.1,24.24,86.96,24.99
6.45471,3.38921,1984,6,14,27.09,24.08,82.57,25.56
6.45471,3.38921,1984,6,15,26.82,24.7,88.41,25.55
6.45471,3.38921,1984,6,16,26.1,24.26,90.08,25.14
6.45471,3.38921,1984,6,17,26.84,24.01,88.15,25.29
6.45471,3.38921,1984,6,18,27.76,24.35,85.45,25.97
6.45471,3.38921,1984,6,19,26.33,24.96,87.79,25.57
6.45471,3.38921,1984,6,20,26.16,24.54,89.19,25.18
6.45471,3.38921,1984,6,21,26.75,24.56,87.15,25.43
6.45471,3.38921,1984,6,22,26.79,24.31,88.33,25.46
6.45471,3.38921,1984,6,23,26.78,24.67,84.98,25.55
6.45471,3.38921,1984,6,24,27.27,24.4,83.64,25.73
6.45471,3.38921,1984,6,25,26.69,24.78,85.49,25.69
6.45471,3.38921,1984,6,26,27.4,25.12,84.74,26.13
6.45471,3.38921,1984,6,27,26.7,24.94,85.74,25.73
6.45471,3.38921,1984,6,28,26.59,24.5,81.16,25.52
6.45471,3.38921,1984,6,29,27.52,24.51,84.32,25.96
6.45471,3.38921,1984,6,30,27.01,25.16,86.67,25.96
6.45471,3.38921,1984,7,1,27.31,25.32,84.57,26.13
6.45471,3.38921,1984,7,2,26.57,24.72,83.77,25.63
6.45471,3.38921,1984,7,3,27.43,24.63,83.61,25.89
6.45471,3.38921,1984,7,4,27.31,25.16,85.59,25.99
6.45471,3.38921,1984,7,5,26.65,25.02,86.85,25.68
6.45471,3.38921,1984,7,6,27.19,25,86.26,25.95
6.45471,3.38921,1984,7,7,26.58,24.73,86.74,25.56
6.45471,3.38921,1984,7,8,27.51,24.5,81.53,25.73
6.45471,3.38921,1984,7,9,26.34,24.88,87.5,25.45
6.45471,3.38921,1984,7,10,25.97,24.27,89.15,24.95
6.45471,3.38921,1984,7,11,25.55,24.02,89.87,24.68
6.45471,3.38921,1984,7,12,25.99,23.8,83.99,24.83
6.45471,3.38921,1984,7,13,27.17,24.21,82.2,25.52
6.45471,3.38921,1984,7,14,26.04,24.5,84.7,25.08
6.45471,3.38921,1984,7,15,26.35,24.12,86.63,24.99
6.45471,3.38921,1984,7,16,26.24,24.05,85.09,24.92
6.45471,3.38921,1984,7,17,25.47,24,87.41,24.54
6.45471,3.38921,1984,7,18,25.45,23.86,87.29,24.54
6.45471,3.38921,1984,7,19,25.59,23.71,86.5,24.6
6.45471,3.38921,1984,7,20,25.73,23.79,87.7,24.6
6.45471,3.38921,1984,7,21,26.45,23.8,85.65,24.93
6.45471,3.38921,1984,7,22,26.54,23.84,85.6,24.94
6.45471,3.38921,1984,7,23,26.61,23.75,86.47,24.92
6.45471,3.38921,1984,7,24,26.14,23.59,87.95,24.64
6.45471,3.38921,1984,7,25,25.06,23.38,89.78,24.08
6.45471,3.38921,1984,7,26,25.68,23.33,88.79,24.39
6.45471,3.38921,1984,7,27,25.97,23.68,86.68,24.59
6.45471,3.38921,1984,7,28,26.57,23.5,84.04,24.85
6.45471,3.38921,1984,7,29,24.67,23.55,90.59,24.08
6.45471,3.38921,1984,7,30,25.31,23.12,89.81,24.04
6.45471,3.38921,1984,7,31,25.86,22.92,88.59,24.15
6.45471,3.38921,1984,8,1,25.16,23.15,90.01,24.01
6.45471,3.38921,1984,8,2,25.05,23.32,90.7,23.91
6.45471,3.38921,1984,8,3,25.7,23.03,86.02,24.15
6.45471,3.38921,1984,8,4,25.94,23.06,85.68,24.24
6.45471,3.38921,1984,8,5,25.18,22.96,88.1,23.81
6.45471,3.38921,1984,8,6,25.59,22.83,87.31,24
6.45471,3.38921,1984,8,7,26.06,23.02,85.53,24.41
6.45471,3.38921,1984,8,8,26.36,23.25,84.69,24.61
6.45471,3.38921,1984,8,9,25.93,23.57,86.58,24.48
6.45471,3.38921,1984,8,10,25.85,23.36,86.52,24.41
6.45471,3.38921,1984,8,11,26.71,23.16,85.12,24.8
6.45471,3.38921,1984,8,12,26.46,23.93,84.37,24.91
6.45471,3.38921,1984,8,13,26.02,23.9,84.53,24.69
6.45471,3.38921,1984,8,14,26.55,23.65,83.39,24.88
6.45471,3.38921,1984,8,15,26.57,23.57,84.89,24.95
6.45471,3.38921,1984,8,16,26.06,23.86,85.74,24.73
6.45471,3.38921,1984,8,17,26.54,23.46,85.16,24.88
6.45471,3.38921,1984,8,18,26.63,23.59,85.29,24.92
6.45471,3.38921,1984,8,19,26.66,23.58,87.19,24.82
6.45471,3.38921,1984,8,20,25.96,23.69,87.73,24.56
6.45471,3.38921,1984,8,21,25.51,23.61,86.85,24.35
6.45471,3.38921,1984,8,22,26.32,23.34,86.03,24.69
6.45471,3.38921,1984,8,23,26.59,23.96,84.12,25.1
6.45471,3.38921,1984,8,24,27.02,24.21,81.1,25.43
6.45471,3.38921,1984,8,25,27.05,24.31,82.2,25.4
6.45471,3.38921,1984,8,26,26.47,24.16,86.15,25.1
6.45471,3.38921,1984,8,27,26.69,23.99,85.41,25.14
6.45471,3.38921,1984,8,28,26.72,24.03,84.16,25.23
6.45471,3.38921,1984,8,29,26.27,24.23,87.72,24.95
6.45471,3.38921,1984,8,30,25.68,23.87,87.03,24.6
6.45471,3.38921,1984,8,31,25.69,23.82,87.32,24.54
6.45471,3.38921,1984,9,1,25.13,23.9,89.9,24.41
6.45471,3.38921,1984,9,2,25.47,23.72,89.76,24.46
6.45471,3.38921,1984,9,3,25.58,23.59,88.23,24.49
6.45471,3.38921,1984,9,4,25.75,23.57,87.9,24.46
6.45471,3.38921,1984,9,5,24.99,23.5,88.67,24.17
6.45471,3.38921,1984,9,6,26.1,23.49,86.91,24.49
6.45471,3.38921,1984,9,7,26.26,23.24,85.79,24.62
6.45471,3.38921,1984,9,8,26.63,23.58,84.61,25
6.45471,3.38921,1984,9,9,26.91,23.95,83.83,25.33
6.45471,3.38921,1984,9,10,26.7,24.48,83.41,25.47
6.45471,3.38921,1984,9,11,27.42,24.56,83.36,25.77
6.45471,3.38921,1984,9,12,27,24.47,85.13,25.69
6.45471,3.38921,1984,9,13,27.34,24.71,85.48,25.78
6.45471,3.38921,1984,9,14,24.75,23.45,92.58,24.23
6.45471,3.38921,1984,9,15,25.45,23.11,90.45,24.03
6.45471,3.38921,1984,9,16,25.85,23,90.51,24.14
6.45471,3.38921,1984,9,17,24.6,23.42,90.68,23.9
6.45471,3.38921,1984,9,18,26.66,23.42,86.05,24.79
6.45471,3.38921,1984,9,19,26.92,23.74,87.85,25.18
6.45471,3.38921,1984,9,20,26.65,24.21,88.72,25.11
6.45471,3.38921,1984,9,21,26.29,24.08,88.27,25
6.45471,3.38921,1984,9,22,26.8,24.02,86.66,25.29
6.45471,3.38921,1984,9,23,25.74,24.2,88.41,24.83
6.45471,3.38921,1984,9,24,26.23,24.04,87.74,24.96
6.45471,3.38921,1984,9,25,26.74,24.06,86.68,25.27
6.45471,3.38921,1984,9,26,26.93,24.46,87.54,25.54
6.45471,3.38921,1984,9,27,27.01,24.81,86.1,25.69
6.45471,3.38921,1984,9,28,27.18,24.76,83.07,25.78
6.45471,3.38921,1984,9,29,27.58,24.57,83.34,25.93
6.45471,3.38921,1984,9,30,27.1,24.75,83.64,25.76
6.45471,3.38921,1984,10,1,26.97,24.56,86.65,25.54
6.45471,3.38921,1984,10,2,26.15,24.37,89.38,25.15
6.45471,3.38921,1984,10,3,26.29,24.41,88.81,25.25
6.45471,3.38921,1984,10,4,26.5,24.42,87.45,25.35
6.45471,3.38921,1984,10,5,27.18,24.54,87.44,25.75
6.45471,3.38921,1984,10,6,26.26,24.8,90.39,25.41
6.45471,3.38921,1984,10,7,25.64,24.37,90.59,24.92
6.45471,3.38921,1984,10,8,25.71,24.13,88.42,24.92
6.45471,3.38921,1984,10,9,27.11,24.22,83.35,25.59
6.45471,3.38921,1984,10,10,27.11,24.76,83.83,25.76
6.45471,3.38921,1984,10,11,27.27,24.61,85.82,25.83
6.45471,3.38921,1984,10,12,26.74,25.14,87.07,25.74
6.45471,3.38921,1984,10,13,26.04,24.82,85.77,25.33
6.45471,3.38921,1984,10,14,27.45,24.37,83.58,25.78
6.45471,3.38921,1984,10,15,27.58,24.53,83.97,25.91
6.45471,3.38921,1984,10,16,27.54,24.76,84.53,25.89
6.45471,3.38921,1984,10,17,26.37,24.59,87.17,25.44
6.45471,3.38921,1984,10,18,26.28,24.18,84.13,25.35
6.45471,3.38921,1984,10,19,26.28,24.5,82.08,25.33
6.45471,3.38921,1984,10,20,27.23,24.54,84.06,25.73
6.45471,3.38921,1984,10,21,26.92,24.99,87.02,25.71
6.45471,3.38921,1984,10,22,27.1,24.73,86.77,25.69
6.45471,3.38921,1984,10,23,27.35,24.68,83.03,25.82
6.45471,3.38921,1984,10,24,27.28,24.6,85.56,25.81
6.45471,3.38921,1984,10,25,27.38,24.72,85.75,25.94
6.45471,3.38921,1984,10,26,27.92,24.88,85.87,26.32
6.45471,3.38921,1984,10,27,27.32,25.59,86.99,26.29
6.45471,3.38921,1984,10,28,27.41,25.43,85.66,26.21
6.45471,3.38921,1984,10,29,27.65,24.99,84.58,26.13
6.45471,3.38921,1984,10,30,27.41,25.03,83.96,26.05
6.45471,3.38921,1984,10,31,27.17,24.99,84.15,25.9
6.45471,3.38921,1984,11,1,27.37,25.08,82.71,25.97
6.45471,3.38921,1984,11,2,27.34,24.74,84.63,25.81
6.45471,3.38921,1984,11,3,28.18,24.49,81.64,26.08
6.45471,3.38921,1984,11,4,28.11,24.71,83.56,26.36
6.45471,3.38921,1984,11,5,27.84,25.63,84.75,26.63
6.45471,3.38921,1984,11,6,28.11,25.81,83.83,26.76
6.45471,3.38921,1984,11,7,28.53,25.5,81.15,26.88
6.45471,3.38921,1984,11,8,28.78,25.47,83.13,26.91
6.45471,3.38921,1984,11,9,27.87,25.56,85.14,26.55
6.45471,3.38921,1984,11,10,28.08,25.26,82.9,26.55
6.45471,3.38921,1984,11,11,28.09,25.56,82.12,26.66
6.45471,3.38921,1984,11,12,26.85,24.77,82.43,25.93
6.45471,3.38921,1984,11,13,27.22,23.98,74.35,25.64
6.45471,3.38921,1984,11,14,28.48,25.03,73.92,26.54
6.45471,3.38921,1984,11,15,28.08,25.66,80.41,26.63
6.45471,3.38921,1984,11,16,28.06,25.19,82.77,26.55
6.45471,3.38921,1984,11,17,27.92,25.78,83.33,26.66
6.45471,3.38921,1984,11,18,28.09,25.35,82.29,26.54
6.45471,3.38921,1984,11,19,28.31,25.2,80.46,26.6
6.45471,3.38921,1984,11,20,28.28,25.19,81.66,26.56
6.45471,3.38921,1984,11,21,28.18,24.9,81.5,26.47
6.45471,3.38921,1984,11,22,28.39,25.1,80.64,26.61
6.45471,3.38921,1984,11,23,29.1,25.24,78.73,26.93
6.45471,3.38921,1984,11,24,29.16,25.42,78.02,27.18
6.45471,3.38921,1984,11,25,27.61,26,76.03,26.72
6.45471,3.38921,1984,11,26,26.3,24.55,74.76,25.41
6.45471,3.38921,1984,11,27,28.07,23.27,67.61,25.56
6.45471,3.38921,1984,11,28,28.02,23.64,75.07,25.6
6.45471,3.38921,1984,11,29,28.31,24.07,76.19,25.88
6.45471,3.38921,1984,11,30,28.73,24.42,76.05,26.4
6.45471,3.38921,1984,12,1,29.12,24.75,76.51,26.78
6.45471,3.38921,1984,12,2,28.88,25.42,78.59,26.95
6.45471,3.38921,1984,12,3,28.99,25.15,74.74,26.9
6.45471,3.38921,1984,12,4,28.8,25.35,73.23,27.01
6.45471,3.38921,1984,12,5,29.63,25.6,68.35,27.6
6.45471,3.38921,1984,12,6,29.94,26.06,68.33,27.89
6.45471,3.38921,1984,12,7,29.61,25.76,71.12,27.54
6.45471,3.38921,1984,12,8,29.27,25.5,71.57,27.32
6.45471,3.38921,1984,12,9,29.56,25.48,68.7,27.27
6.45471,3.38921,1984,12,10,29.33,24.85,62.14,26.89
6.45471,3.38921,1984,12,11,29.29,24.19,60.75,26.65
6.45471,3.38921,1984,12,12,29.8,23.56,60.08,26.5
6.45471,3.38921,1984,12,13,29.37,23.53,57.92,26.25
6.45471,3.38921,1984,12,14,28.49,23.03,62.37,25.78
6.45471,3.38921,1984,12,15,29.26,23.48,56.99,26.23
6.45471,3.38921,1984,12,16,29.13,22.99,59.03,25.87
6.45471,3.38921,1984,12,17,29.37,23.29,56.67,26.24
6.45471,3.38921,1984,12,18,29.33,24.05,63.23,26.39
6.45471,3.38921,1984,12,19,29.17,24.27,64.38,26.44
6.45471,3.38921,1984,12,20,29.43,24.43,60.84,26.73
6.45471,3.38921,1984,12,21,29.32,25.24,73.41,26.89
6.45471,3.38921,1984,12,22,28.48,24.95,79.81,26.46
6.45471,3.38921,1984,12,23,28.49,24.62,80.57,26.43
6.45471,3.38921,1984,12,24,28.57,25.26,78.44,26.68
6.45471,3.38921,1984,12,25,28.68,25.45,74.92,26.88
6.45471,3.38921,1984,12,26,29.31,25.35,74.89,27.04
6.45471,3.38921,1984,12,27,29.12,25.43,74.25,26.79
6.45471,3.38921,1984,12,28,28.82,25.06,76.72,26.56
6.45471,3.38921,1984,12,29,28.82,24.99,80.96,26.57
6.45471,3.38921,1984,12,30,28.76,25.05,82.74,26.67
6.45471,3.38921,1984,12,31,28.7,25.3,82.94,26.78
6.45471,3.38921,1985,1,1,28.86,25.54,78.76,26.9
6.45471,3.38921,1985,1,2,28.73,25.64,73.65,26.96
6.45471,3.38921,1985,1,3,29.17,25.43,73.36,27.1
6.45471,3.38921,1985,1,4,29.15,25.88,72.03,27.28
6.45471,3.38921,1985,1,5,30.12,25.59,74.1,27.68
6.45471,3.38921,1985,1,6,30.25,26.24,72.68,27.99
6.45471,3.38921,1985,1,7,29.85,26.42,75.39,27.83
6.45471,3.38921,1985,1,8,29.72,26.14,76.85,27.76
6.45471,3.38921,1985,1,9,29.92,26.29,77.09,27.87
6.45471,3.38921,1985,1,10,29.51,26.22,78.93,27.7
6.45471,3.38921,1985,1,11,28.82,26.32,80.49,27.38
6.45471,3.38921,1985,1,12,28.53,25.89,81.31,26.86
6.45471,3.38921,1985,1,13,28.66,25.53,77.24,26.79
6.45471,3.38921,1985,1,14,28.95,25.58,75.05,26.99
6.45471,3.38921,1985,1,15,27.21,24.94,78.91,26.07
6.45471,3.38921,1985,1,16,28.7,24.67,72.16,26.65
6.45471,3.38921,1985,1,17,29.6,25.48,71.51,27.27
6.45471,3.38921,1985,1,18,29.53,25.19,74.52,27.05
6.45471,3.38921,1985,1,19,29.7,25.18,76.82,27.21
6.45471,3.38921,1985,1,20,29.38,25.39,78.99,27.18
6.45471,3.38921,1985,1,21,28.99,25.52,80.46,27.02
6.45471,3.38921,1985,1,22,27.7,25.58,82.91,26.45
6.45471,3.38921,1985,1,23,28.87,25.47,78.21,26.99
6.45471,3.38921,1985,1,24,28.93,25.72,78.71,27.1
6.45471,3.38921,1985,1,25,28.37,25.84,81.02,27.03
6.45471,3.38921,1985,1,26,27.86,26.12,83.85,26.86
6.45471,3.38921,1985,1,27,28.2,26.17,82.82,26.96
6.45471,3.38921,1985,1,28,28.24,26.08,81.01,26.94
6.45471,3.38921,1985,1,29,28.63,25.59,80.07,26.88
6.45471,3.38921,1985,1,30,28.23,25.81,80.13,26.77
6.45471,3.38921,1985,1,31,28.16,25.69,78.92,26.78
6.45471,3.38921,1985,2,1,29.45,25.6,73.62,27.34
6.45471,3.38921,1985,2,2,30.22,25.57,71.69,27.64
6.45471,3.38921,1985,2,3,30.01,25.96,72.26,27.6
6.45471,3.38921,1985,2,4,29.59,25.38,74.57,27.05
6.45471,3.38921,1985,2,5,29.18,25.02,76.03,26.72
6.45471,3.38921,1985,2,6,29.44,25.21,74.8,26.96
6.45471,3.38921,1985,2,7,28.71,25.2,77.33,26.67
6.45471,3.38921,1985,2,8,29.41,25.24,74.76,26.94
6.45471,3.38921,1985,2,9,29.31,25.13,73.22,26.82
6.45471,3.38921,1985,2,10,29.96,24.71,70.62,27
6.45471,3.38921,1985,2,11,29.93,24.77,74.32,27.07
6.45471,3.38921,1985,2,12,30.38,25.12,73.99,27.41
6.45471,3.38921,1985,2,13,30.03,25.29,75.58,27.45
6.45471,3.38921,1985,2,14,30.35,25.71,74.29,27.66
6.45471,3.38921,1985,2,15,30.04,25.53,74.68,27.46
6.45471,3.38921,1985,2,16,30.22,25.09,71.4,27.08
6.45471,3.38921,1985,2,17,30.06,24.29,68.27,26.69
6.45471,3.38921,1985,2,18,30.68,24.03,63.54,26.89
6.45471,3.38921,1985,2,19,30.29,24.72,65.6,26.96
6.45471,3.38921,1985,2,20,29.36,24.22,74.23,26.55
6.45471,3.38921,1985,2,21,29.41,24.83,75.26,26.85
6.45471,3.38921,1985,2,22,29.82,25.31,75.71,27.23
6.45471,3.38921,1985,2,23,29.62,25.69,78.92,27.29
6.45471,3.38921,1985,2,24,29.31,25.68,81.91,27.21
6.45471,3.38921,1985,2,25,29.69,25.91,80.22,27.53
6.45471,3.38921,1985,2,26,29.74,26.22,77.31,27.73
6.45471,3.38921,1985,2,27,29.94,26.13,76.22,27.8
6.45471,3.38921,1985,2,28,29.5,25.99,77.86,27.6
6.45471,3.38921,1985,3,1,29.8,25.99,76.18,27.66
6.45471,3.38921,1985,3,2,29.26,26.27,77.21,27.5
6.45471,3.38921,1985,3,3,29.73,26.03,76.26,27.58
6.45471,3.38921,1985,3,4,30.11,25.86,75.09,27.69
6.45471,3.38921,1985,3,5,30.3,26.01,75.58,27.87
6.45471,3.38921,1985,3,6,30.79,26.02,76.13,28.12
6.45471,3.38921,1985,3,7,30.39,26.51,78.92,28.22
6.45471,3.38921,1985,3,8,29.92,26.93,79.95,28.16
6.45471,3.38921,1985,3,9,29.41,27.02,80.19,27.94
6.45471,3.38921,1985,3,10,29.6,26.84,78.36,28.01
6.45471,3.38921,1985,3,11,29.23,26.71,80.59,27.82
6.45471,3.38921,1985,3,12,28.87,26.87,77.75,27.56
6.45471,3.38921,1985,3,13,28.27,26.43,81.37,27.27
6.45471,3.38921,1985,3,14,28.67,26.45,79.86,27.36
6.45471,3.38921,1985,3,15,28.8,26.48,81.88,27.52
6.45471,3.38921,1985,3,16,28.35,26.69,81.86,27.39
6.45471,3.38921,1985,3,17,29.54,26.41,77.48,27.7
6.45471,3.38921,1985,3,18,27.51,26.13,83.2,26.84
6.45471,3.38921,1985,3,19,29.07,26.09,79.44,27.45
6.45471,3.38921,1985,3,20,28.05,26.53,78.66,27.13
6.45471,3.38921,1985,3,21,29.15,26.4,73.93,27.66
6.45471,3.38921,1985,3,22,29.16,26.23,78.52,27.49
6.45471,3.38921,1985,3,23,29.98,26.22,77.17,27.94
6.45471,3.38921,1985,3,24,29.33,26.79,81.1,27.76
6.45471,3.38921,1985,3,25,28.41,26.44,81.44,27.32
6.45471,3.38921,1985,3,26,28.75,26.09,79.35,27.3
6.45471,3.38921,1985,3,27,27.51,25.99,83.65,26.58
6.45471,3.38921,1985,3,28,28.79,25.69,80.24,27.04
6.45471,3.38921,1985,3,29,28.94,26.13,78.53,27.29
6.45471,3.38921,1985,3,30,29.08,26.29,77.56,27.55
6.45471,3.38921,1985,3,31,29.1,26.52,80.59,27.66
6.45471,3.38921,1985,4,1,28.66,26.7,82.19,27.53
6.45471,3.38921,1985,4,2,29.58,26.52,76.74,27.71
6.45471,3.38921,1985,4,3,29.11,26.55,80.28,27.55
6.45471,3.38921,1985,4,4,27.53,25.91,83.04,26.54
6.45471,3.38921,1985,4,5,28.12,25.74,77.74,26.68
6.45471,3.38921,1985,4,6,28.91,25.44,74.59,27.04
6.45471,3.38921,1985,4,7,29.51,26.21,76.3,27.68
6.45471,3.38921,1985,4,8,29.34,26.6,80.53,27.67
6.45471,3.38921,1985,4,9,28.25,26.41,84.59,27.1
6.45471,3.38921,1985,4,10,27.66,26.22,84.16,26.85
6.45471,3.38921,1985,4,11,28.08,25.92,84.22,26.92
6.45471,3.38921,1985,4,12,28.28,26.18,83.66,27.06
6.45471,3.38921,1985,4,13,28.33,26.2,83.08,27.1
6.45471,3.38921,1985,4,14,28.67,26.09,81.96,27.24
6.45471,3.38921,1985,4,15,27.78,26.26,83.62,26.92
6.45471,3.38921,1985,4,16,27.57,26.02,84.02,26.76
6.45471,3.38921,1985,4,17,27.84,25.97,85.22,26.63
6.45471,3.38921,1985,4,18,27.85,25.87,84.02,26.73
