YEAR,MO,DY,LAT,LON,T-IKO,TMIN-IKO,TMAX-IKO,RH2M-IKO
1991,11,5,6.62051,3.52061,25.79,23.49,28.68,87.31
1991,11,6,6.62051,3.52061,25.23,23.57,27.42,86.73
1991,11,7,6.62051,3.52061,25.89,23.36,28.82,81.9
1991,11,8,6.62051,3.52061,26.14,23.03,29.55,83.25
1991,11,9,6.62051,3.52061,26.16,23.92,29.08,83.49
1991,11,10,6.62051,3.52061,25.98,23.21,29.41,83.58
1991,11,11,6.62051,3.52061,26.05,23.31,29.54,83.79
1991,11,12,6.62051,3.52061,26.41,23.02,30.06,80.06
1991,11,13,6.62051,3.52061,26.29,22.54,30.21,80.92
1991,11,14,6.62051,3.52061,26.31,23.46,29.83,82.42
1991,11,15,6.62051,3.52061,26.31,23.47,29.96,80.67
1991,11,16,6.62051,3.52061,26.12,22.74,29.93,82.12
1991,11,17,6.62051,3.52061,25.57,23.6,28.14,84.93
1991,11,18,6.62051,3.52061,26.34,23.8,29.79,82.55
1991,11,19,6.62051,3.52061,26.43,23.71,29.83,82.65
1991,11,20,6.62051,3.52061,26.16,23.81,29.3,83.65
1991,11,21,6.62051,3.52061,26.11,23.44,29.52,83.64
1991,11,22,6.62051,3.52061,26.32,23.52,29.9,84.28
1991,11,23,6.62051,3.52061,26.51,23.41,30.22,82.73
1991,11,24,6.62051,3.52061,26.65,23.7,30.29,83.13
1991,11,25,6.62051,3.52061,26.74,23.97,30.31,83.03
1991,11,26,6.62051,3.52061,26.67,23.81,30.4,82.5
1991,11,27,6.62051,3.52061,26.48,24.01,29.75,83.23
1991,11,28,6.62051,3.52061,26.55,23.95,30.12,82.28
1991,11,29,6.62051,3.52061,26.55,23.42,29.72,81.06
1991,11,30,6.62051,3.52061,26.33,23.43,29.72,81.09
1991,12,1,6.62051,3.52061,26.23,23.87,29.27,84.33
1991,12,2,6.62051,3.52061,26.22,23.66,29.44,83.4
1991,12,3,6.62051,3.52061,26.33,23.82,29.61,82.99
1991,12,4,6.62051,3.52061,26.92,24.14,30.33,81.99
1991,12,5,6.62051,3.52061,26.7,23.83,30.53,82.32
1991,12,6,6.62051,3.52061,26.65,24.03,30.61,82.88
1991,12,7,6.62051,3.52061,26.63,23.56,30.55,83.18
1991,12,8,6.62051,3.52061,27.05,24.16,31.04,79.49
1991,12,9,6.62051,3.52061,26.55,23.33,30.67,77.87
1991,12,10,6.62051,3.52061,26.86,24.01,30.66,74.14
1991,12,11,6.62051,3.52061,26.75,23.82,30.53,74.66
1991,12,12,6.62051,3.52061,26.24,22.51,30.23,73.16
1991,12,13,6.62051,3.52061,25.35,21.03,29.91,69.83
1991,12,14,6.62051,3.52061,25.34,21.66,29.39,70.88
1991,12,15,6.62051,3.52061,24.44,19.54,29.06,64.56
1991,12,16,6.62051,3.52061,24.65,19.82,28.95,64.55
1991,12,17,6.62051,3.52061,24.15,19.72,28.63,65.43
1991,12,18,6.62051,3.52061,24.3,20.43,28.65,67.88
1991,12,19,6.62051,3.52061,24.83,20.73,29.29,68.69
1991,12,20,6.62051,3.52061,24.99,20.65,29.87,75.12
1991,12,21,6.62051,3.52061,25.63,22.61,29.64,83.07
1991,12,22,6.62051,3.52061,25.57,22.75,29.08,83.88
1991,12,23,6.62051,3.52061,23.48,20.81,27.3,74.74
1991,12,24,6.62051,3.52061,23.91,19.17,28.88,72.49
1991,12,25,6.62051,3.52061,24.31,21.25,28.24,72.3
1991,12,26,6.62051,3.52061,24.7,20.17,29,66.89
1991,12,27,6.62051,3.52061,25.03,20.94,29.54,76.22
1991,12,28,6.62051,3.52061,25.99,22.63,29.93,73.91
1991,12,29,6.62051,3.52061,25.4,20.79,29.68,69.53
1991,12,30,6.62051,3.52061,24.91,20.66,29.83,72.19
1991,12,31,6.62051,3.52061,25.35,21.68,29.74,76.94
1992,1,1,6.62051,3.52061,24.52,20.37,29.31,73.49
1992,1,2,6.62051,3.52061,23.02,18.88,28.06,68.21
1992,1,3,6.62051,3.52061,21.85,17.28,27.26,66.29
1992,1,4,6.62051,3.52061,21.34,16.22,27.73,67.35
1992,1,5,6.62051,3.52061,21.09,14.68,28,65.35
1992,1,6,6.62051,3.52061,21.68,15.2,27.92,61.08
1992,1,7,6.62051,3.52061,22.21,15.93,28.32,60.06
1992,1,8,6.62051,3.52061,22.84,16.41,28.93,61.36
1992,1,9,6.62051,3.52061,22.88,17.06,28.76,64.59
1992,1,10,6.62051,3.52061,22.52,16.67,27.99,60.8
1992,1,11,6.62051,3.52061,22.13,16.65,27.95,61.83
1992,1,12,6.62051,3.52061,23.38,17.64,28.96,60.2
1992,1,13,6.62051,3.52061,23.15,17.62,29.08,63.55
1992,1,14,6.62051,3.52061,23.75,18.08,29.56,63.41
1992,1,15,6.62051,3.52061,23.98,18.67,29.65,70.37
1992,1,16,6.62051,3.52061,24.41,21.47,28.94,79.74
1992,1,17,6.62051,3.52061,25.1,22.01,29.51,79.82
1992,1,18,6.62051,3.52061,25.58,22,30.56,78.21
1992,1,19,6.62051,3.52061,25.97,22.6,30.53,80.01
1992,1,20,6.62051,3.52061,24.72,20.77,29.76,74.7
1992,1,21,6.62051,3.52061,25.76,22.5,30.57,79.35
1992,1,22,6.62051,3.52061,26.01,22.68,30.19,80.03
1992,1,23,6.62051,3.52061,26.55,23.14,31.37,74.74
1992,1,24,6.62051,3.52061,26.19,22.57,30.76,72.85
1992,1,25,6.62051,3.52061,24.43,19.26,30.17,66.31
1992,1,26,6.62051,3.52061,25.88,21.94,31.25,76.87
1992,1,27,6.62051,3.52061,25.98,22.1,30.88,79.31
1992,1,28,6.62051,3.52061,26.35,22.35,31.59,78.23
1992,1,29,6.62051,3.52061,26.56,23.12,31.28,79.44
1992,1,30,6.62051,3.52061,26.8,23.04,31.74,77.64
1992,1,31,6.62051,3.52061,26.69,23.17,31.76,77.41
1992,2,1,6.62051,3.52061,26.76,23.36,31.31,78.1
1992,2,2,6.62051,3.52061,26.76,23.75,30.98,80.61
1992,2,3,6.62051,3.52061,26.65,23.88,30.91,78.69
1992,2,4,6.62051,3.52061,26.58,23.5,31.18,78.88
1992,2,5,6.62051,3.52061,26.28,23.06,30.03,77
1992,2,6,6.62051,3.52061,26.72,23.4,31.4,76.39
1992,2,7,6.62051,3.52061,26.61,23.34,31.85,73.1
1992,2,8,6.62051,3.52061,26.51,23.31,31.5,75.62
1992,2,9,6.62051,3.52061,26.63,23.24,31.86,74.96
1992,2,10,6.62051,3.52061,26.54,22.79,32.23,73.71
1992,2,11,6.62051,3.52061,26.1,22.86,31.45,74.93
1992,2,12,6.62051,3.52061,26.64,22.97,32.19,72.54
1992,2,13,6.62051,3.52061,25.17,19.99,31.3,58.67
1992,2,14,6.62051,3.52061,24.84,18.95,31.97,55.54
1992,2,15,6.62051,3.52061,25.11,19.15,31.94,63.07
1992,2,16,6.62051,3.52061,26.21,21.47,31.63,69.12
1992,2,17,6.62051,3.52061,27,22.01,32.52,72.68
1992,2,18,6.62051,3.52061,27.34,23.56,32.66,74.8
1992,2,19,6.62051,3.52061,27.34,23.28,33.07,73.92
1992,2,20,6.62051,3.52061,27.62,23.83,33.26,75.13
1992,2,21,6.62051,3.52061,27.83,24.09,33.23,76.27
1992,2,22,6.62051,3.52061,28.18,24.49,33.23,76.4
1992,2,23,6.62051,3.52061,28.46,25.62,32.83,74.71
1992,2,24,6.62051,3.52061,27.71,24.87,31.71,78.31
1992,2,25,6.62051,3.52061,27.41,24.63,31.34,73
1992,2,26,6.62051,3.52061,26.51,23.06,31.61,68.68
1992,2,27,6.62051,3.52061,25.01,19,31.77,54.24
1992,2,28,6.62051,3.52061,25.85,19.9,32.98,61.72
1992,2,29,6.62051,3.52061,26.88,22.97,32.04,76.53
1992,3,1,6.62051,3.52061,27.32,23.61,32.07,75.8
1992,3,2,6.62051,3.52061,27.61,23.79,32.82,75.27
1992,3,3,6.62051,3.52061,27.78,23.51,33.2,75.94
1992,3,4,6.62051,3.52061,27.92,23.88,33.48,75.25
1992,3,5,6.62051,3.52061,27.87,23.6,33.27,76.23
1992,3,6,6.62051,3.52061,28.09,24.51,33.22,75.95
1992,3,7,6.62051,3.52061,28.02,24.57,32.57,77.63
1992,3,8,6.62051,3.52061,28.09,25.06,32.44,79.75
1992,3,9,6.62051,3.52061,27.55,25.11,31.16,84.12
1992,3,10,6.62051,3.52061,28.15,24.71,32.36,81.73
1992,3,11,6.62051,3.52061,28.04,25.64,31.73,82.55
1992,3,12,6.62051,3.52061,27.6,25.12,31.06,82.66
1992,3,13,6.62051,3.52061,27.81,25.01,31.65,79.79
1992,3,14,6.62051,3.52061,28.06,24.91,32.37,79.37
1992,3,15,6.62051,3.52061,27.84,25.74,31.07,81.67
1992,3,16,6.62051,3.52061,27.39,25.39,30.34,82.43
1992,3,17,6.62051,3.52061,27.66,25.11,31.46,79.48
1992,3,18,6.62051,3.52061,27.51,25.32,30.69,81.66
1992,3,19,6.62051,3.52061,26.47,24.92,28.85,83.09
1992,3,20,6.62051,3.52061,26.9,24.1,29.89,72.43
1992,3,21,6.62051,3.52061,27.47,23.39,31.77,70.53
1992,3,22,6.62051,3.52061,27.88,24.06,32.66,70.52
1992,3,23,6.62051,3.52061,28.39,25.03,33.03,73.55
1992,3,24,6.62051,3.52061,27.73,25.21,31.23,80.41
1992,3,25,6.62051,3.52061,27.84,25.6,31.06,79.74
1992,3,26,6.62051,3.52061,27.88,25.55,30.64,80.53
1992,3,27,6.62051,3.52061,26.82,25.16,29.4,82.37
1992,3,28,6.62051,3.52061,26.57,24.23,29.62,82.48
1992,3,29,6.62051,3.52061,26.06,24.74,28.16,86.25
1992,3,30,6.62051,3.52061,27.05,24.36,30.67,82.01
1992,3,31,6.62051,3.52061,26.7,24.55,29.19,85.57
1992,4,1,6.62051,3.52061,26.95,25.23,29.72,84.94
1992,4,2,6.62051,3.52061,27.18,25.03,30.21,84.36
1992,4,3,6.62051,3.52061,26.61,25.21,28.94,87.57
1992,4,4,6.62051,3.52061,26.74,25.13,29.38,85.65
1992,4,5,6.62051,3.52061,26.52,24.82,29.26,85.58
1992,4,6,6.62051,3.52061,25.91,24.21,27.82,86.34
1992,4,7,6.62051,3.52061,25.83,23.66,28.59,84.8
1992,4,8,6.62051,3.52061,27.26,24.1,30.77,79.95
1992,4,9,6.62051,3.52061,27.56,25.44,30.55,81.73
1992,4,10,6.62051,3.52061,27.47,24.81,30.93,82.08
1992,4,11,6.62051,3.52061,26.28,25.23,28.1,89.51
1992,4,12,6.62051,3.52061,26.14,24.31,28.89,86.3
1992,4,13,6.62051,3.52061,26.99,24.14,30.56,85.79
1992,4,14,6.62051,3.52061,26.95,25.2,29.43,89.03
1992,4,15,6.62051,3.52061,27.01,25.27,29.55,88.59
1992,4,16,6.62051,3.52061,26.77,25.32,28.87,90.07
1992,4,17,6.62051,3.52061,26.45,25.13,28.57,89.27
1992,4,18,6.62051,3.52061,26.58,24.82,29.06,88.33
1992,4,19,6.62051,3.52061,26.44,24.85,28.64,89.47
1992,4,20,6.62051,3.52061,26.9,24.79,29.87,87.52
1992,4,21,6.62051,3.52061,26.55,25.16,28.34,89.92
1992,4,22,6.62051,3.52061,27.08,24.63,29.81,87.86
1992,4,23,6.62051,3.52061,27.17,24.9,29.97,87.35
1992,4,24,6.62051,3.52061,27.14,25.06,29.84,87.43
1992,4,25,6.62051,3.52061,27.12,25.24,29.77,88.63
1992,4,26,6.62051,3.52061,26.94,25.09,28.97,88.57
1992,4,27,6.62051,3.52061,26.88,25.29,28.85,88.9
1992,4,28,6.62051,3.52061,26.94,25.45,28.79,85.4
1992,4,29,6.62051,3.52061,26.77,24.55,29.51,85.05
1992,4,30,6.62051,3.52061,26.96,24.8,29.82,83.19
1992,5,1,6.62051,3.52061,26.97,25.22,29.69,85.17
1992,5,2,6.62051,3.52061,26.86,24.93,29.73,85.89
1992,5,3,6.62051,3.52061,26.66,24.79,29.17,88.01
1992,5,4,6.62051,3.52061,26.42,25.12,28.24,90.46
1992,5,5,6.62051,3.52061,25.76,24.46,27.53,88.6
1992,5,6,6.62051,3.52061,26.49,23.91,29.46,85.24
1992,5,7,6.62051,3.52061,26.02,24.86,27.82,91.21
1992,5,8,6.62051,3.52061,26.03,24.71,28.16,91.04
1992,5,9,6.62051,3.52061,26.42,24.74,29.05,89.05
1992,5,10,6.62051,3.52061,25.89,24.51,28.06,90.19
1992,5,11,6.62051,3.52061,26.37,24.09,29.29,86.66
1992,5,12,6.62051,3.52061,26.31,24.26,29.1,89.7
1992,5,13,6.62051,3.52061,25.66,24.75,27.27,91.07
1992,5,14,6.62051,3.52061,25.43,24.26,26.83,90.32
1992,5,15,6.62051,3.52061,26.06,24.41,28.32,86.77
1992,5,16,6.62051,3.52061,26.65,24.18,29.7,86.89
1992,5,17,6.62051,3.52061,26.18,24.8,28.39,89.25
1992,5,18,6.62051,3.52061,26.18,24.5,28.44,91.04
1992,5,19,6.62051,3.52061,26.43,24.7,29.02,89.61
1992,5,20,6.62051,3.52061,26.13,24.53,28.13,92.22
1992,5,21,6.62051,3.52061,25.51,24.36,27.17,92.86
1992,5,22,6.62051,3.52061,25.26,24.08,26.77,92.5
1992,5,23,6.62051,3.52061,25.4,23.61,27.67,89.19
1992,5,24,6.62051,3.52061,26.26,23.61,29.44,88.1
1992,5,25,6.62051,3.52061,25.98,24.48,28.01,91.11
1992,5,26,6.62051,3.52061,25.68,24.18,27.76,90.9
1992,5,27,6.62051,3.52061,24.91,23.64,26.51,90.73
1992,5,28,6.62051,3.52061,26.12,23.14,29.64,85.93
1992,5,29,6.62051,3.52061,26.33,24.33,29.25,87.83
1992,5,30,6.62051,3.52061,26.14,24.29,28.87,88.07
1992,5,31,6.62051,3.52061,26.13,23.94,28.98,88.47
1992,6,1,6.62051,3.52061,26.23,24.43,28.93,89.96
1992,6,2,6.62051,3.52061,25.32,24.08,26.86,92.4
1992,6,3,6.62051,3.52061,25.53,23.59,28.17,89.4
1992,6,4,6.62051,3.52061,25.76,23.58,28.67,88.87
1992,6,5,6.62051,3.52061,25.52,24.27,27.77,90.4
1992,6,6,6.62051,3.52061,25.72,23.88,28.52,89.32
1992,6,7,6.62051,3.52061,25.78,23.72,28.49,89.71
1992,6,8,6.62051,3.52061,25.6,24.29,27.53,91.21
1992,6,9,6.62051,3.52061,25.77,23.96,28.25,91
1992,6,10,6.62051,3.52061,25.54,23.78,28.03,89.75
1992,6,11,6.62051,3.52061,25.19,23.35,27.63,87.83
1992,6,12,6.62051,3.52061,25.4,23.14,28.42,87.86
1992,6,13,6.62051,3.52061,25.62,23.61,28.43,87.94
1992,6,14,6.62051,3.52061,25.7,23.95,28.42,87.44
1992,6,15,6.62051,3.52061,24.92,23.85,26.58,92.32
1992,6,16,6.62051,3.52061,25.04,23.42,27.26,90.54
1992,6,17,6.62051,3.52061,25.47,23.5,28.56,88.83
1992,6,18,6.62051,3.52061,25.36,23.53,28.31,88.65
1992,6,19,6.62051,3.52061,25.17,23.21,27.9,88.48
1992,6,20,6.62051,3.52061,25.36,23.26,28.48,87.05
1992,6,21,6.62051,3.52061,25.31,23.27,28.35,88.07
1992,6,22,6.62051,3.52061,25.14,23.33,28.05,86.92
1992,6,23,6.62051,3.52061,25.14,23.01,28.32,86.91
1992,6,24,6.62051,3.52061,24.91,23.22,27.59,87.87
1992,6,25,6.62051,3.52061,24.49,22.89,26.9,90.91
1992,6,26,6.62051,3.52061,24.45,22.69,27,89.86
1992,6,27,6.62051,3.52061,24.35,22.8,26.86,89.67
1992,6,28,6.62051,3.52061,24.06,22.75,26.24,88.88
1992,6,29,6.62051,3.52061,24.49,22.36,27.53,86.14
1992,6,30,6.62051,3.52061,24.7,22.64,27.71,86.23
1992,7,1,6.62051,3.52061,24.91,22.81,28.14,85.3
1992,7,2,6.62051,3.52061,24.76,22.66,27.81,86.93
1992,7,3,6.62051,3.52061,24.38,22.9,26.7,88.54
1992,7,4,6.62051,3.52061,24.69,22.77,27.43,86.9
1992,7,5,6.62051,3.52061,24.27,22.32,27.02,88.49
1992,7,6,6.62051,3.52061,24.03,22.63,26.09,90.7
1992,7,7,6.62051,3.52061,24.39,22.46,27.45,87.98
1992,7,8,6.62051,3.52061,24.2,22.71,26.75,88.96
1992,7,9,6.62051,3.52061,23.63,22.53,25.03,92.78
1992,7,10,6.62051,3.52061,24.06,22.46,26.7,90.07
1992,7,11,6.62051,3.52061,24.34,22.35,27.29,88.25
1992,7,12,6.62051,3.52061,24.58,22.8,27.51,89.49
1992,7,13,6.62051,3.52061,24.04,22.71,25.96,91.81
1992,7,14,6.62051,3.52061,23.76,22.53,25.74,92.95
1992,7,15,6.62051,3.52061,24.37,22.34,27.32,88.63
1992,7,16,6.62051,3.52061,24.26,22.59,27.08,88.73
1992,7,17,6.62051,3.52061,24.3,22.4,27.44,88.13
1992,7,18,6.62051,3.52061,24.06,22.6,26.41,89.91
1992,7,19,6.62051,3.52061,24.07,22.48,26.7,89.58
1992,7,20,6.62051,3.52061,24.21,22.2,27.19,88.89
1992,7,21,6.62051,3.52061,24.05,22.51,26.46,89.67
1992,7,22,6.62051,3.52061,24.54,22.27,27.57,87.05
1992,7,23,6.62051,3.52061,24,22.68,26.2,87.85
1992,7,24,6.62051,3.52061,24.15,22.11,27.12,85.42
1992,7,25,6.62051,3.52061,24.09,22.28,27.29,87.39
1992,7,26,6.62051,3.52061,24.04,22.36,26.97,87.58
1992,7,27,6.62051,3.52061,24.06,22.41,26.71,87.26
1992,7,28,6.62051,3.52061,24.3,22.34,27.24,86.39
1992,7,29,6.62051,3.52061,24.42,22.26,27.85,86.53
1992,7,30,6.62051,3.52061,23.96,22.38,26.26,87.64
1992,7,31,6.62051,3.52061,24.12,22.34,26.77,85.43
1992,8,1,6.62051,3.52061,24.53,22.44,27.85,83.19
1992,8,2,6.62051,3.52061,24.5,21.96,27.85,84.28
1992,8,3,6.62051,3.52061,24.37,22.5,27.44,84.13
1992,8,4,6.62051,3.52061,24.11,21.89,27.41,86
1992,8,5,6.62051,3.52061,24.03,21.93,27.38,87.12
1992,8,6,6.62051,3.52061,23.93,21.99,26.86,87.21
1992,8,7,6.62051,3.52061,23.72,22.14,26.17,88.22
1992,8,8,6.62051,3.52061,23.65,22.02,26.28,86.85
1992,8,9,6.62051,3.52061,23.57,21.4,26.37,84.81
1992,8,10,6.62051,3.52061,23.27,21.32,25.55,87.5
1992,8,11,6.62051,3.52061,23.98,21.5,27.54,85.36
1992,8,12,6.62051,3.52061,23.98,21.83,27.17,86.34
1992,8,13,6.62051,3.52061,23.66,22.09,26.6,88
1992,8,14,6.62051,3.52061,23.67,21.64,26.94,85.57
1992,8,15,6.62051,3.52061,23.38,20.86,26.49,86.58
1992,8,16,6.62051,3.52061,24.08,21.41,27.67,83.89
1992,8,17,6.62051,3.52061,24.52,21.93,27.95,83.89
1992,8,18,6.62051,3.52061,24.45,22.5,27.64,85.19
1992,8,19,6.62051,3.52061,24.32,22.48,26.9,86.04
1992,8,20,6.62051,3.52061,24.15,22.33,26.46,85.88
1992,8,21,6.62051,3.52061,23.96,22.42,26.28,86.3
1992,8,22,6.62051,3.52061,23.82,22.11,26.33,85.61
1992,8,23,6.62051,3.52061,24.45,21.67,28.2,79.91
1992,8,24,6.62051,3.52061,24.29,21.26,27.67,81.54
1992,8,25,6.62051,3.52061,23.3,22.36,24.5,90.01
1992,8,26,6.62051,3.52061,23.47,21.8,25.96,87.3
1992,8,27,6.62051,3.52061,23.85,21.53,27.33,83.11
1992,8,28,6.62051,3.52061,23.76,21.39,27.11,83.65
1992,8,29,6.62051,3.52061,24.31,22.21,27.55,80.87
1992,8,30,6.62051,3.52061,24.21,22.05,27.43,81.84
1992,8,31,6.62051,3.52061,24.5,22.18,28.02,81.4
1992,9,1,6.62051,3.52061,24.6,22.17,27.99,81.19
1992,9,2,6.62051,3.52061,24.58,22.28,27.72,82.55
1992,9,3,6.62051,3.52061,24.61,22.36,28.08,84.24
1992,9,4,6.62051,3.52061,24.29,22.42,26.71,84.81
1992,9,5,6.62051,3.52061,23.81,22.56,25.96,88.11
1992,9,6,6.62051,3.52061,23.55,22.44,25.22,89.86
1992,9,7,6.62051,3.52061,24.39,21.79,27.91,83.16
1992,9,8,6.62051,3.52061,24.35,22.15,27.66,85.97
1992,9,9,6.62051,3.52061,23.89,22.46,26.6,88.27
1992,9,10,6.62051,3.52061,24.22,22.33,27.31,87.79
1992,9,11,6.62051,3.52061,24.48,22.36,27.98,85.88
1992,9,12,6.62051,3.52061,24.52,22.28,27.83,87
1992,9,13,6.62051,3.52061,24.44,23,27.16,90.93
1992,9,14,6.62051,3.52061,23.86,22.94,25.24,91.74
1992,9,15,6.62051,3.52061,24.61,22.4,27.97,87.78
1992,9,16,6.62051,3.52061,24.14,22.35,26.68,90.41
1992,9,17,6.62051,3.52061,23.82,22.75,25.36,93.56
1992,9,18,6.62051,3.52061,24.72,22.32,28.02,89.02
1992,9,19,6.62051,3.52061,24.38,23.07,26.54,90.79
1992,9,20,6.62051,3.52061,24.63,22.63,27.39,89.9
1992,9,21,6.62051,3.52061,24.56,23,27.18,90.96
1992,9,22,6.62051,3.52061,24.28,22.81,26.57,90.87
1992,9,23,6.62051,3.52061,25.09,22.82,28.4,86.93
1992,9,24,6.62051,3.52061,24.76,22.92,27.07,89.54
1992,9,25,6.62051,3.52061,24.65,23,27.01,90.67
1992,9,26,6.62051,3.52061,25.28,22.8,28.83,87.53
1992,9,27,6.62051,3.52061,25.26,22.85,28.92,87.28
1992,9,28,6.62051,3.52061,25.34,23.02,28.54,88.69
1992,9,29,6.62051,3.52061,24.84,23.39,27.21,90.35
1992,9,30,6.62051,3.52061,24.35,23.24,26.24,91.79
1992,10,1,6.62051,3.52061,24.34,22.69,26.89,89.81
1992,10,2,6.62051,3.52061,24.49,22.4,27.09,89.75
1992,10,3,6.62051,3.52061,25.5,22.82,29.05,86.51
1992,10,4,6.62051,3.52061,25.1,23.33,27.66,88.48
1992,10,5,6.62051,3.52061,25.17,23.03,27.81,88.59
1992,10,6,6.62051,3.52061,25.79,22.86,29.24,86.32
1992,10,7,6.62051,3.52061,25.45,23.32,28.4,87.58
1992,10,8,6.62051,3.52061,24.65,23.07,26.53,91.28
1992,10,9,6.62051,3.52061,24.76,22.75,27.55,87.8
1992,10,10,6.62051,3.52061,24.85,22.48,27.88,89.03
1992,10,11,6.62051,3.52061,24.26,23.27,25.95,93.55
1992,10,12,6.62051,3.52061,25.28,22.86,28.52,88.05
1992,10,13,6.62051,3.52061,25.59,23.25,28.79,88.02
1992,10,14,6.62051,3.52061,25.91,23.53,29.15,86.71
1992,10,15,6.62051,3.52061,26.01,23.74,29.21,87.02
1992,10,16,6.62051,3.52061,25.62,24.07,28.1,89.81
1992,10,17,6.62051,3.52061,25.69,24.07,28.35,89.37
1992,10,18,6.62051,3.52061,25.19,23.8,27.28,90.19
1992,10,19,6.62051,3.52061,24.89,22.9,27.37,91.85
1992,10,20,6.62051,3.52061,25.07,23.19,27.96,87.56
1992,10,21,6.62051,3.52061,25.38,22.53,28.89,86.13
1992,10,22,6.62051,3.52061,25.67,23.12,28.81,87.37
1992,10,23,6.62051,3.52061,25.72,23.94,28.15,87.64
1992,10,24,6.62051,3.52061,25.97,23.98,29.02,84.96
1992,10,25,6.62051,3.52061,26.19,23.21,29.74,83.53
1992,10,26,6.62051,3.52061,26.19,23,29.98,83.32
1992,10,27,6.62051,3.52061,26.31,23.29,29.84,83.04
1992,10,28,6.62051,3.52061,25.15,23.89,26.81,91.15
1992,10,29,6.62051,3.52061,25.59,23.58,28.43,88.68
1992,10,30,6.62051,3.52061,24.95,23.51,27.26,90.01
1992,10,31,6.62051,3.52061,25.03,23.07,27.82,88.21
1992,11,1,6.62051,3.52061,25.43,23.15,28.12,87.63
1992,11,2,6.62051,3.52061,25.9,23.49,29.02,86.89
1992,11,3,6.62051,3.52061,25.98,23.99,28.97,87.67
1992,11,4,6.62051,3.52061,25.54,24.16,27.48,88.94
1992,11,5,6.62051,3.52061,25.34,23.54,27.8,89.05
1992,11,6,6.62051,3.52061,25.77,23.59,29.01,87.5
1992,11,7,6.62051,3.52061,25.32,23.74,28.04,88.05
1992,11,8,6.62051,3.52061,24.14,22.35,26.11,89.11
1992,11,9,6.62051,3.52061,24.86,21.74,28.68,82.51
1992,11,10,6.62051,3.52061,25.09,22.81,28.36,87.05
1992,11,11,6.62051,3.52061,25.07,22.87,27.65,85.68
1992,11,12,6.62051,3.52061,25.49,23.46,28.49,85.66
1992,11,13,6.62051,3.52061,25.73,23.21,29.08,84.34
1992,11,14,6.62051,3.52061,25.87,23.23,29.38,82.93
1992,11,15,6.62051,3.52061,26.02,23.12,29.55,82.49
1992,11,16,6.62051,3.52061,26.13,23.9,29.45,82.42
1992,11,17,6.62051,3.52061,26.45,23.81,29.97,80.82
1992,11,18,6.62051,3.52061,26.67,23.84,30.47,81.86
1992,11,19,6.62051,3.52061,26.82,23.53,30.9,82.17
1992,11,20,6.62051,3.52061,26.5,23.9,30.07,84.33
1992,11,21,6.62051,3.52061,26.2,23.56,29.82,82.83
1992,11,22,6.62051,3.52061,25.32,22.24,29.06,78.94
1992,11,23,6.62051,3.52061,25.2,21.36,29.26,76.06
1992,11,24,6.62051,3.52061,24.99,20.84,29.64,70.94
1992,11,25,6.62051,3.52061,24.98,21.04,29.52,70.98
1992,11,26,6.62051,3.52061,24,19.38,29,73.15
1992,11,27,6.62051,3.52061,23.87,19.26,29.04,72.19
1992,11,28,6.62051,3.52061,23.71,19.07,28.69,69.41
1992,11,29,6.62051,3.52061,23.53,18.96,28.81,71.23
1992,11,30,6.62051,3.52061,23.72,18.67,29.14,68.06
1992,12,1,6.62051,3.52061,24.15,19,29.44,68.87
1992,12,2,6.62051,3.52061,25.48,20.7,29.82,69.14
1992,12,3,6.62051,3.52061,25.55,21.09,30.15,70.95
1992,12,4,6.62051,3.52061,26.2,22.55,30.45,76.92
1992,12,5,6.62051,3.52061,26.04,23.49,29.84,76.33
1992,12,6,6.62051,3.52061,24.93,21.21,29.01,70.56
1992,12,7,6.62051,3.52061,25.28,20.56,30.07,74.31
1992,12,8,6.62051,3.52061,26.17,22.88,30.31,81.21
1992,12,9,6.62051,3.52061,26.2,23.5,29.56,83.95
1992,12,10,6.62051,3.52061,26.45,23.55,29.97,82.37
1992,12,11,6.62051,3.52061,26.75,23.93,30.89,80.51
1992,12,12,6.62051,3.52061,26.88,23.71,31.15,80.57
1992,12,13,6.62051,3.52061,26.84,23.6,31.27,80.21
1992,12,14,6.62051,3.52061,26.74,23.96,30.28,81.37
1992,12,15,6.62051,3.52061,26.65,23.94,30.58,79.45
1992,12,16,6.62051,3.52061,25.85,23.97,28.03,83.05
1992,12,17,6.62051,3.52061,26.34,22.76,30.67,78.29
1992,12,18,6.62051,3.52061,25.32,22.33,29.08,74.05
1992,12,19,6.62051,3.52061,24.99,21.78,29.23,71.23
1992,12,20,6.62051,3.52061,24.53,19.74,29.73,68.61
1992,12,21,6.62051,3.52061,24.56,20.13,29.82,67.76
1992,12,22,6.62051,3.52061,24.34,19.1,30.19,63.07
1992,12,23,6.62051,3.52061,24.57,19.84,30.3,64.69
1992,12,24,6.62051,3.52061,23.75,19.12,29.3,64.68
1992,12,25,6.62051,3.52061,24,19.21,29.48,63.65
1992,12,26,6.62051,3.52061,24.2,19.76,29.73,67.17
1992,12,27,6.62051,3.52061,25.12,20.46,30.32,72.56
1992,12,28,6.62051,3.52061,26.32,22.39,31.12,76.88
1992,12,29,6.62051,3.52061,26.64,23.31,30.79,80.39
1992,12,30,6.62051,3.52061,26.79,23.41,31.02,80.22
1992,12,31,6.62051,3.52061,27.08,24.19,31.37,79.61
